trial_type,arrow_1,arrow_2,corrAns,jitter,run_end_fixation,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,randomized TrialOrder,key_response.keys,key_response.corr,key_response.rt,trial_t.routineEndVal,ss_delay,iti_duration,SOA,participant,prac_or_scan,handedness,run,date,expName,psychopyVersion,frameRate,Unnamed: 26,Unnamed: 8
go,sst_images/Right_Arrow.bmp,None,2,1039.0,None,0.0,98.0,98.0,98.0,,2,1.0,0.5031021309987409,go,0.15000000000000002,1.0390000000000001,2.039,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,770.0,None,0.0,99.0,99.0,99.0,,1,1.0,0.46201252799073705,go,0.15000000000000002,0.77,1.77,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,744.0,None,0.0,100.0,100.0,100.0,,1,0.0,0.461894994994509,go,0.15000000000000002,0.7440000000000001,1.744,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,767.0,None,0.0,101.0,101.0,101.0,,2,1.0,0.5466982430079952,go,0.15000000000000002,0.767,1.767,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,792.0,None,0.0,102.0,102.0,102.0,,1,1.0,0.4166522070008796,go,0.15000000000000002,0.792,1.7919999999999998,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,754.0,None,0.0,103.0,103.0,103.0,,2,1.0,0.5040260929963551,go,0.15000000000000002,0.754,1.754,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,851.0,None,0.0,104.0,104.0,104.0,,None,1.0,,stop,0.2,0.851,1.851,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,711.0,None,0.0,105.0,105.0,105.0,,2,1.0,0.5472323750000214,go,0.2,0.711,1.711,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,824.0,None,0.0,106.0,106.0,106.0,,1,1.0,0.5041861630015774,go,0.2,0.8240000000000001,1.824,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,781.0,None,0.0,107.0,107.0,107.0,,1,1.0,0.5045753360027447,go,0.2,0.7809999999999999,1.781,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,786.0,None,0.0,108.0,108.0,108.0,,2,1.0,0.5033281850046478,go,0.2,0.7859999999999999,1.786,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,773.0,None,0.0,109.0,109.0,109.0,,None,1.0,,stop,0.25,0.773,1.7730000000000001,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,964.0,None,0.0,110.0,110.0,110.0,,2,1.0,0.5065700340055628,go,0.25,0.9640000000000001,1.964,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,875.0,None,0.0,111.0,111.0,111.0,,1,1.0,0.4182092410046607,go,0.25,0.875,1.875,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1041.0,None,0.0,112.0,112.0,112.0,,2,1.0,0.5033463830041001,go,0.25,1.041,2.041,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,843.0,None,0.0,113.0,113.0,113.0,,1,1.0,0.4230801289959345,go,0.25,0.843,1.8430000000000002,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,791.0,None,0.0,114.0,114.0,114.0,,2,0.0,0.5041593619971536,stop,0.2,0.7909999999999999,1.8368406380028464,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1018.0,None,0.0,115.0,115.0,115.0,,2,1.0,0.4571224320097826,go,0.2,1.018,2.0180000000000002,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,1221.0,None,0.0,116.0,116.0,116.0,,1,1.0,0.5026892239984591,go,0.2,1.2209999999999999,2.221,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,755.0,None,0.0,117.0,117.0,117.0,,2,0.0,0.445490840007551,stop,0.15000000000000002,0.755,1.8095091599924489,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,965.0,None,0.0,118.0,118.0,118.0,,2,1.0,0.5448779979924439,go,0.15000000000000002,0.965,1.965,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,873.0,None,0.0,119.0,119.0,119.0,,1,1.0,0.5045006879954599,go,0.15000000000000002,0.873,1.8730000000000002,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,746.0,None,0.0,120.0,120.0,120.0,,None,1.0,,stop,0.2,0.746,1.7459999999999998,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,785.0,None,0.0,121.0,121.0,121.0,,2,1.0,0.4219196670019301,go,0.2,0.785,1.785,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,824.0,None,0.0,122.0,122.0,122.0,,1,1.0,0.4204994549945695,go,0.2,0.8240000000000001,1.824,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1199.0,None,0.0,123.0,123.0,123.0,,2,1.0,0.4627703669975745,go,0.2,1.199,2.199,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,795.0,None,0.0,124.0,124.0,124.0,,1,1.0,0.4189617689989973,go,0.2,0.795,1.795,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1280.0,None,0.0,125.0,125.0,125.0,,2,1.0,0.6705369889969006,go,0.2,1.28,2.28,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1050.0,None,0.0,126.0,126.0,126.0,,1,0.0,0.4586191970010986,go,0.2,1.05,2.05,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,963.0,None,0.0,127.0,127.0,127.0,,1,1.0,0.4211771569971461,go,0.2,0.963,1.963,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,933.0,None,0.0,128.0,128.0,128.0,,1,1.0,0.4618185429862933,go,0.2,0.9329999999999999,1.933,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,827.0,None,0.0,129.0,129.0,129.0,,2,0.0,0.4194091219978873,stop,0.15000000000000002,0.8270000000000001,1.907590878002113,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,1155.0,None,0.0,130.0,130.0,130.0,,1,1.0,0.41885871600243263,go,0.15000000000000002,1.155,2.155,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,718.0,None,0.0,131.0,131.0,131.0,,2,1.0,0.4586650489945896,go,0.15000000000000002,0.718,1.7180000000000002,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,759.0,None,0.0,132.0,132.0,132.0,,1,1.0,0.4600706869969145,go,0.15000000000000002,0.759,1.7590000000000001,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,964.0,None,0.0,133.0,133.0,133.0,,1,1.0,0.5433785610075574,go,0.15000000000000002,0.9640000000000001,1.964,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,789.0,None,0.0,134.0,134.0,134.0,,2,0.0,0.4204323009907967,go,0.15000000000000002,0.789,1.789,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,746.0,None,0.0,135.0,135.0,135.0,,2,1.0,0.4199756839952897,go,0.15000000000000002,0.746,1.746,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,980.0,None,0.0,136.0,136.0,136.0,,1,1.0,0.5022117270127637,go,0.15000000000000002,0.98,1.98,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,770.0,None,0.0,137.0,137.0,137.0,,None,1.0,,stop,0.2,0.77,1.7699999999999998,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,757.0,None,0.0,138.0,138.0,138.0,,1,1.0,0.3812243549909908,go,0.2,0.757,1.757,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,962.0,None,0.0,139.0,139.0,139.0,,2,1.0,0.41971379100868944,go,0.2,0.9620000000000001,1.962,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1171.0,None,0.0,140.0,140.0,140.0,,2,1.0,0.54561057400133,go,0.2,1.171,2.1710000000000003,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,921.0,None,0.0,141.0,141.0,141.0,,1,1.0,0.4615861470083473,go,0.2,0.9209999999999999,1.921,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1107.0,None,0.0,142.0,142.0,142.0,,2,1.0,0.4633592030004365,go,0.2,1.107,2.1069999999999998,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,773.0,None,0.0,143.0,143.0,143.0,,1,1.0,0.3789303029916482,go,0.2,0.773,1.773,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,733.0,None,0.0,144.0,144.0,144.0,,2,0.0,0.4616678110032808,go,0.2,0.733,1.733,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,804.0,None,0.0,145.0,145.0,145.0,,2,1.0,0.503405356008443,go,0.2,0.804,1.804,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,1203.0,None,0.0,146.0,146.0,146.0,,1,1.0,0.5064514990081079,go,0.2,1.203,2.2030000000000003,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,769.0,None,0.0,147.0,147.0,147.0,,2,1.0,0.41929111200443,go,0.2,0.769,1.769,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,764.0,None,0.0,148.0,148.0,148.0,,1,1.0,0.6290586669929326,go,0.2,0.764,1.764,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,733.0,None,0.0,149.0,149.0,149.0,,2,1.0,0.5425676279992331,go,0.2,0.733,1.733,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,888.0,None,0.0,150.0,150.0,150.0,,1,0.0,0.4551790520054056,stop,0.15000000000000002,0.888,1.9328209479945944,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,825.0,None,0.0,151.0,151.0,151.0,,2,1.0,0.5062392029940384,go,0.15000000000000002,0.825,1.825,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,756.0,None,0.0,152.0,152.0,152.0,,1,1.0,0.3729684980062302,go,0.15000000000000002,0.7559999999999999,1.756,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1601.0,None,0.0,153.0,153.0,153.0,,2,1.0,0.5011865109991049,go,0.15000000000000002,1.601,2.6010000000000004,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,980.0,None,0.0,154.0,154.0,154.0,,1,1.0,0.4567471860063961,go,0.15000000000000002,0.98,1.98,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,772.0,None,0.0,155.0,155.0,155.0,,2,1.0,0.4170806750043994,go,0.15000000000000002,0.772,1.7719999999999998,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,809.0,None,0.0,156.0,156.0,156.0,,1,0.0,0.4509666060039308,stop,0.10000000000000002,0.809,1.808033393996069,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,756.0,None,0.0,157.0,157.0,157.0,,1,1.0,0.4628339310002048,go,0.10000000000000002,0.7559999999999999,1.756,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1377.0,None,0.0,158.0,158.0,158.0,,2,1.0,0.4205043359979754,go,0.10000000000000002,1.3769999999999998,2.377,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,1233.0,None,0.0,159.0,159.0,159.0,,1,1.0,0.4181693959981203,go,0.10000000000000002,1.2329999999999999,2.233,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,904.0,None,0.0,160.0,160.0,160.0,,1,1.0,0.5855183829989983,go,0.10000000000000002,0.904,1.9040000000000001,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1162.0,None,0.0,161.0,161.0,161.0,,2,1.0,0.5854301489889622,go,0.10000000000000002,1.162,2.162,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,1101.0,None,0.0,162.0,162.0,162.0,,1,1.0,0.42216736200498417,go,0.10000000000000002,1.101,2.101,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,829.0,None,0.0,163.0,163.0,163.0,,2,1.0,0.3791390780097572,go,0.10000000000000002,0.8290000000000001,1.829,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,968.0,None,0.0,164.0,164.0,164.0,,1,0.0,0.4534746269928291,go,0.10000000000000002,0.968,1.9680000000000002,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,766.0,None,0.0,165.0,165.0,165.0,,2,1.0,0.504511145001743,go,0.10000000000000002,0.7659999999999999,1.766,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,718.0,None,0.0,166.0,166.0,166.0,,None,1.0,,stop,0.15000000000000002,0.718,1.7180000000000002,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,742.0,None,0.0,167.0,167.0,167.0,,1,1.0,0.5028454779967433,go,0.15000000000000002,0.742,1.742,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,791.0,None,0.0,168.0,168.0,168.0,,2,1.0,0.4594853199960198,go,0.15000000000000002,0.7909999999999999,1.791,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,900.0,None,0.0,169.0,169.0,169.0,,2,1.0,0.5341494390013395,go,0.15000000000000002,0.9,1.9,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,793.0,None,0.0,170.0,170.0,170.0,,None,1.0,,stop,0.2,0.7929999999999999,1.7930000000000001,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,891.0,None,0.0,171.0,171.0,171.0,,1,1.0,0.4203467600018485,go,0.2,0.8909999999999999,1.891,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,872.0,None,0.0,172.0,172.0,172.0,,2,1.0,0.5032655209943186,go,0.2,0.872,1.872,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,1521.0,None,0.0,173.0,173.0,173.0,,2,1.0,0.504180717995041,go,0.2,1.521,2.521,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,911.0,None,0.0,174.0,174.0,174.0,,1,0.0,0.4200298890064005,go,0.2,0.9109999999999999,1.911,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,766.0,None,0.0,175.0,175.0,175.0,,1,1.0,0.4619497429957846,go,0.2,0.7659999999999999,1.766,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,721.0,None,0.0,176.0,176.0,176.0,,2,1.0,0.5049945509963436,go,0.2,0.721,1.7209999999999999,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,838.0,None,0.0,177.0,177.0,177.0,,1,1.0,0.5029463780083461,go,0.2,0.838,1.838,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,766.0,None,0.0,178.0,178.0,178.0,,1,0.0,0.539952010003617,stop,0.15000000000000002,0.7659999999999999,1.7260479899963832,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Right_Arrow.bmp,None,2,780.0,7177.0,0.0,179.0,179.0,179.0,,2,1.0,0.5035366699885344,go,0.15000000000000002,0.78,1.78,40.0,Scanner,R,2.0,2019_Aug_22_1122,SST,3.0.7,23.99749320249285,,
go,sst_images/Left_Arrow.bmp,None,1,718.0,None,0.0,0.0,0.0,0.0,5.0,1,1.0,0.6887133340060245,go,0.05,0.718,1.7180000000000002,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,817.0,None,0.0,1.0,1.0,1.0,,2,1.0,0.5083359090203885,go,0.05,0.8170000000000001,1.817,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,702.0,None,0.0,2.0,2.0,2.0,,2,1.0,0.6719610969885252,go,0.05,0.7020000000000001,1.702,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,721.0,None,0.0,3.0,3.0,3.0,,None,1.0,,stop,0.1,0.721,1.7209999999999999,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,726.0,None,0.0,4.0,4.0,4.0,,1,1.0,0.5015896539844107,go,0.1,0.726,1.726,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,949.0,None,0.0,5.0,5.0,5.0,,1,1.0,0.5832504339923616,go,0.1,0.9490000000000001,1.949,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,743.0,None,0.0,6.0,6.0,6.0,,2,1.0,0.4970901369815692,go,0.1,0.743,1.743,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,735.0,None,0.0,7.0,7.0,7.0,,1,1.0,0.41846898000221705,go,0.1,0.735,1.735,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,1283.0,None,0.0,8.0,8.0,8.0,,None,1.0,,stop,0.15000000000000002,1.2830000000000001,2.283,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,1396.0,None,0.0,9.0,9.0,9.0,,2,1.0,0.6731678229989484,go,0.15000000000000002,1.396,2.396,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,1045.0,None,0.0,10.0,10.0,10.0,,2,1.0,0.5895275750081055,go,0.15000000000000002,1.045,2.045,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,758.0,None,0.0,11.0,11.0,11.0,,1,1.0,0.4644325269910041,go,0.15000000000000002,0.758,1.758,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,1440.0,None,0.0,12.0,12.0,12.0,,2,1.0,0.5032432640145998,go,0.15000000000000002,1.44,2.44,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,1143.0,None,0.0,13.0,13.0,13.0,,1,1.0,0.4197291520249564,go,0.15000000000000002,1.143,2.1430000000000002,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,721.0,None,0.0,14.0,14.0,14.0,,1,1.0,0.4986960960086435,go,0.15000000000000002,0.721,1.7209999999999999,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
stop,sst_images/Left_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,765.0,None,0.0,15.0,15.0,15.0,,None,1.0,,stop,0.2,0.765,1.765,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,1009.0,None,0.0,16.0,16.0,16.0,,1,1.0,0.7571643329865765,go,0.2,1.0090000000000001,2.009,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,994.0,None,0.0,17.0,17.0,17.0,,2,1.0,0.42181863301084377,go,0.2,0.9940000000000001,1.994,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,837.0,None,0.0,18.0,18.0,18.0,,1,1.0,0.4201108219858725,go,0.2,0.8370000000000001,1.837,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,710.0,None,0.0,19.0,19.0,19.0,,None,1.0,,stop,0.25,0.71,1.71,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,908.0,None,0.0,20.0,20.0,20.0,,1,1.0,0.5046985480003059,go,0.25,0.9079999999999999,1.9080000000000001,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,731.0,None,0.0,21.0,21.0,21.0,,2,1.0,0.4594718340085819,go,0.25,0.731,1.731,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Left_Arrow.bmp,None,1,1486.0,None,0.0,22.0,22.0,22.0,,1,1.0,0.41874469799222425,go,0.25,1.486,2.486,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
go,sst_images/Right_Arrow.bmp,None,2,1113.0,None,0.0,23.0,23.0,23.0,,None,0.0,,go,0.25,1.113,2.113,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
stop,sst_images/Right_Arrow.bmp,sst_images/Stop_Arrow.bmp,none,962.0,None,0.0,24.0,24.0,24.0,,None,1.0,,stop,0.3,0.9620000000000001,1.962,43.0,Scanner,R,1.0,2019_Aug_24_1304,SST,3.0.7,23.965804707303445,,
