Condition,FixationDur,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,TrialOrder,cueImage.started,cueImage.stopped,FixationDur.1,fixation.started,fixation.stopped,fixationResp.keys,fixationResp.started,fixationResp.stopped,feedbackDur,Trial counter,Target.started,Target.stopped,probeResp.keys,probeResp.corr,probeResp.started,probeResp.stopped,msg,TrackEarnings,TrialType,NonNeutralTrialsNum,probeDur,percentacc_total,meanrt,UserAcc,Acc,AdjTrial,AdjTrialInc,feedback_resp.keys,feedback_resp.rt,OverallRT,probeResp.rt,AdjRTmsg,fixationResp.rt,participant,prac_or_scan,run,date,expName,psychopyVersion,frameRate,Unnamed: 47,Unnamed: 46,Unnamed: 44,Unnamed: 45,Unnamed: 7,Unnamed: 43
SmallReward,2000.0,0.0,5.0,5.0,5.0,,67.34713784500491,None,2000.0,69.38148288597586,None,None,69.38148288597586,None,1.67,6.0,71.44822977797594,None,1,1.0,71.44822977797594,None,You won $0.20!,5.2,2.0,4.0,0.33,66.66666666666666,0.2676848557457561,[1],100.0,3.0,3.0,None,,0.2756774590234272,0.2756774590234272,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,3500.0,0.0,6.0,6.0,6.0,,73.48172408196842,None,3500.0,75.51449494902046,None,None,75.51449494902046,None,1.67,7.0,79.04852984898025,None,1,1.0,79.04852984898025,None,You did not lose $0.20!,5.2,5.0,5.0,0.33,71.42857142857143,0.2706252836040221,"[1, 1]",100.0,3.0,3.0,None,,0.2823869950370863,0.2823869950370863,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,1500.0,0.0,7.0,7.0,7.0,,81.09880739799699,None,1500.0,83.13250324700493,None,None,83.13250324700493,None,1.67,8.0,84.66530548100127,None,None,0.0,84.66530548100127,None,You did not win or lose anything!,5.2,3.0,5.0,0.33,62.5,0.2706252836040221,"[1, 1]",100.0,3.0,3.0,1,0.0011863010004162786,0.33118630100041624,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,1500.0,0.0,8.0,8.0,8.0,,86.73164189001545,None,1500.0,88.76634628901957,None,None,88.76634628901957,None,1.67,9.0,90.31551223096905,None,1,1.0,90.31551223096905,None,You won $0.20!,5.4,2.0,6.0,0.28,66.66666666666666,0.2714205603406299,[],100.0,6.0,3.0,None,,0.2753969440236688,0.2753969440236688,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,2000.0,0.0,9.0,9.0,9.0,,92.36633674998302,None,2000.0,94.39997129200493,None,None,94.39997129200493,None,1.72,10.0,96.4504939269973,None,None,0.0,96.4504939269973,None,You did not win $5.00!,5.4,1.0,7.0,0.28,60.0,0.2714205603406299,[0],100.0,6.0,3.0,1,0.02263495302759111,0.3026349530275911,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,2000.0,0.0,10.0,10.0,10.0,,98.49947083601728,None,2000.0,100.5339837020147,None,None,100.5339837020147,None,1.72,11.0,102.56709820299878,None,1,1.0,102.56709820299878,None,You did not win or lose anything!,5.4,3.0,7.0,0.28,63.63636363636363,0.26574560386195245,[0],100.0,6.0,3.0,None,,0.2316958649898879,0.2316958649898879,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,1500.0,0.0,11.0,11.0,11.0,,104.6337877389742,None,1500.0,106.66688639897622,None,None,106.66688639897622,None,1.72,12.0,108.20049587998074,None,None,0.0,108.20049587998074,None,You did not win $0.20!,5.4,2.0,8.0,0.28,58.33333333333334,0.26574560386195245,"[0, 0]",100.0,6.0,3.0,1,-0.0001388470409438014,0.27986115295905617,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,4000.0,0.0,12.0,12.0,12.0,,110.25029847200493,None,4000.0,112.28436966997107,None,None,112.28436966997107,None,1.72,13.0,116.31746966199717,None,None,0.0,116.31746966199717,None,You lost $0.20!,5.2,5.0,9.0,0.3,53.846153846153854,0.26574560386195245,[],50.0,9.0,3.0,1,0.003388256998732686,0.3033882569987327,,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,1500.0,0.0,13.0,13.0,13.0,,118.36802632600302,None,1500.0,120.4015802979702,None,None,120.4015802979702,None,1.7,14.0,121.93502622999951,None,None,0.0,121.93502622999951,None,You did not win or lose anything!,5.2,3.0,9.0,0.3,50.0,0.26574560386195245,[],50.0,9.0,3.0,1,-0.0026704969932325184,0.2973295030067675,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,1500.0,0.0,14.0,14.0,14.0,,123.96867071901217,None,1500.0,126.00211546401259,None,None,126.00211546401259,None,1.7,15.0,127.53539890196407,None,1,1.0,127.53539890196407,None,You did not lose $5.00!,5.2,4.0,10.0,0.3,53.33333333333334,0.2652148557608598,[1],50.0,9.0,3.0,None,,0.26149961905321106,0.26149961905321106,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,3500.0,0.0,15.0,15.0,15.0,,129.58523525000783,None,3500.0,131.61944608698832,None,None,131.61944608698832,None,1.7,16.0,135.16849957901286,None,1,1.0,135.16849957901286,None,You won $0.20!,5.4,2.0,11.0,0.3,56.25,0.2633320194565588,"[1, 1]",50.0,9.0,3.0,None,,0.2482693290221505,0.2482693290221505,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,3000.0,0.0,16.0,16.0,16.0,,137.20259085396538,None,3000.0,139.23594668001172,None,None,139.23594668001172,None,1.7,17.0,142.26977514999453,None,1,1.0,142.26977514999453,None,You did not lose $5.00!,5.4,4.0,12.0,0.32,58.82352941176471,0.2630120988062117,[],50.0,12.0,3.0,None,,0.26013281295308843,0.26013281295308843,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,1500.0,0.0,17.0,17.0,17.0,,144.3031344569754,None,1500.0,146.33708574197954,None,None,146.33708574197954,None,1.68,18.0,147.86948633898282,None,None,0.0,147.86948633898282,None,You did not win or lose anything!,5.4,3.0,12.0,0.32,55.555555555555564,0.2630120988062117,[],50.0,12.0,3.0,1,0.10080824000760913,0.4208082400076091,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,3500.0,0.0,18.0,18.0,18.0,,149.92022456799168,None,3500.0,151.9540460790158,None,None,151.9540460790158,None,1.68,19.0,155.50925972097318,None,1,1.0,155.50925972097318,None,You won $5.00!,10.4,1.0,13.0,0.32,57.894736842105274,0.2623450144575062,[1],50.0,12.0,3.0,None,,0.2556741709704511,0.2556741709704511,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,1500.0,0.0,19.0,19.0,19.0,,157.55404103797628,None,1500.0,159.58776358899198,None,None,159.58776358899198,None,1.68,20.0,161.12088877201313,None,1,1.0,161.12088877201313,None,You did not lose $5.00!,10.4,4.0,14.0,0.32,60.0,0.2606531155033736,"[1, 1]",50.0,12.0,3.0,None,,0.24204222700791436,0.24204222700791436,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,1500.0,0.0,20.0,20.0,20.0,,163.1709298689966,None,1500.0,165.1937166840071,None,None,165.1937166840071,None,1.68,21.0,166.77135923597965,None,None,0.0,166.77135923597965,None,You did not win $0.20!,10.4,2.0,15.0,0.29000000000000004,57.14285714285714,0.2606531155033736,[],83.33333333333333,15.0,3.0,1,0.12234850897220895,0.41234850897220904,,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,2000.0,0.0,21.0,21.0,21.0,,168.82158117601645,None,2000.0,170.8554499229649,None,None,170.8554499229649,None,1.71,22.0,172.90509281301635,None,None,0.0,172.90509281301635,None,You did not win $0.20!,10.4,2.0,16.0,0.29000000000000004,54.54545454545454,0.2606531155033736,[0],83.33333333333333,15.0,3.0,None,,0.41234850897220904,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,2000.0,0.0,22.0,22.0,22.0,,174.9216641079984,None,2000.0,176.9449172349996,None,1,176.9449172349996,None,1.71,23.0,178.98927227896638,None,None,0.0,178.98927227896638,None,You lost $5.00!,5.4,4.0,17.0,0.29000000000000004,52.17391304347826,0.2606531155033736,"[0, 0]",83.33333333333333,15.0,3.0,1,0.007399647030979395,0.29739964703097943,,,0.3758627999923192,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,1500.0,0.0,23.0,23.0,23.0,,181.02220293198482,None,1500.0,183.0560076629626,None,None,183.0560076629626,None,1.71,24.0,184.5883294260129,None,None,0.0,184.5883294260129,None,You lost $0.20!,5.2,5.0,18.0,0.33,50.0,0.2606531155033736,[],33.33333333333333,18.0,3.0,1,-0.005506419052835554,0.3244935809471645,,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,4000.0,0.0,24.0,24.0,24.0,,186.63896056299563,None,4000.0,188.6630671779858,None,None,188.6630671779858,None,1.67,25.0,192.71468611399175,None,1,1.0,192.71468611399175,None,You won $5.00!,10.2,1.0,19.0,0.33,52.0,0.2623911795448154,[1],33.33333333333333,18.0,3.0,None,,0.28324794804211706,0.28324794804211706,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,2500.0,0.0,25.0,25.0,25.0,,194.77323519001945,None,2500.0,196.7969653540058,None,None,196.7969653540058,None,1.67,26.0,199.35682797798654,None,None,0.0,199.35682797798654,None,You did not win $0.20!,10.2,2.0,20.0,0.33,50.0,0.2623911795448154,"[1, 0]",33.33333333333333,18.0,3.0,1,0.01603063300717622,0.34603063300717624,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,4000.0,0.0,26.0,26.0,26.0,,201.4067980750115,None,4000.0,203.4316947829793,None,None,203.4316947829793,None,1.67,27.0,207.47426345798885,None,1,1.0,207.47426345798885,None,You did not win or lose anything!,10.2,3.0,20.0,0.33,51.851851851851855,0.262399553508398,"[1, 0]",33.33333333333333,18.0,3.0,None,,0.2625084150349721,0.2625084150349721,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,2000.0,0.0,27.0,27.0,27.0,,209.50696145097027,None,2000.0,211.5327452599886,None,None,211.5327452599886,None,1.67,28.0,213.57400603999852,None,1,1.0,213.57400603999852,None,You did not lose $0.20!,10.2,5.0,21.0,0.37,53.57142857142857,0.2639661748078652,[],33.33333333333333,21.0,3.0,None,,0.2858988730004057,0.2858988730004057,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,3000.0,0.0,28.0,28.0,28.0,,215.63506219099511,None,3000.0,217.666363257973,None,None,217.666363257973,None,1.63,29.0,220.71750441298354,None,1,1.0,220.71750441298354,None,You won $0.20!,10.4,2.0,22.0,0.37,55.17241379310346,0.265930427442072,[1],33.33333333333333,21.0,3.0,None,,0.29539421695517376,0.29539421695517376,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,1500.0,0.0,29.0,29.0,29.0,,222.76765224599515,None,1500.0,224.8007155410014,None,None,224.8007155410014,None,1.63,30.0,226.35103665001225,None,1,1.0,226.35103665001225,None,You won $5.00!,15.4,1.0,23.0,0.37,56.66666666666666,0.2659808026510291,"[1, 1]",33.33333333333333,21.0,3.0,None,,0.266786805994343,0.266786805994343,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,2000.0,0.0,30.0,30.0,30.0,,228.3914566760068,None,2000.0,230.41795527399518,None,None,230.41795527399518,None,1.63,31.0,232.45300454500833,None,1,1.0,232.45300454500833,None,You did not lose $0.20!,15.4,5.0,24.0,0.34,58.064516129032256,0.26769613178395146,[],83.33333333333333,24.0,3.0,None,,0.2968567270436324,0.2968567270436324,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,2000.0,0.0,31.0,31.0,31.0,,234.49208713101692,None,2000.0,236.5200682869763,None,None,236.5200682869763,None,1.66,32.0,238.5535617970163,None,1,1.0,238.5535617970163,None,You did not lose $5.00!,15.4,4.0,25.0,0.34,59.375,0.2672050537443475,[1],83.33333333333333,24.0,3.0,None,,0.2583656490314752,0.2583656490314752,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,3000.0,0.0,32.0,32.0,32.0,,240.60267468198435,None,3000.0,242.6206943530124,None,None,242.6206943530124,None,1.66,33.0,245.6704861419857,None,None,0.0,245.6704861419857,None,You did not win $5.00!,15.4,1.0,26.0,0.34,57.57575757575758,0.2672050537443475,"[1, 0]",83.33333333333333,24.0,3.0,1,0.1393106640316546,0.4793106640316546,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,3500.0,0.0,33.0,33.0,33.0,,247.7092965390184,None,3500.0,249.73763170500752,None,None,249.73763170500752,None,1.66,34.0,253.27212098997555,None,1,1.0,253.27212098997555,None,You did not win or lose anything!,15.4,3.0,26.0,0.34,58.82352941176471,0.2664836363575887,"[1, 0]",83.33333333333333,24.0,3.0,None,,0.2527767060091719,0.2527767060091719,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,3000.0,0.0,34.0,34.0,34.0,,255.30975952598962,None,3000.0,257.3388689259882,None,None,257.3388689259882,None,1.66,35.0,260.37212231196463,None,1,1.0,260.37212231196463,None,You did not win or lose anything!,15.4,3.0,26.0,0.34,60.0,0.26783089614972205,"[1, 0]",83.33333333333333,24.0,3.0,None,,0.2947760919923894,0.2947760919923894,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,1500.0,0.0,35.0,35.0,35.0,,262.40959636296606,None,1500.0,264.4396131960093,None,None,264.4396131960093,None,1.66,36.0,265.97338104899967,None,None,0.0,265.97338104899967,None,You lost $5.00!,10.4,4.0,27.0,0.31999999999999995,58.33333333333334,0.26783089614972205,[],66.66666666666666,27.0,3.0,1,0.2738392860046588,0.5938392860046587,,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,1500.0,0.0,36.0,36.0,36.0,,268.02366021298803,None,1500.0,270.0568355699652,None,None,270.0568355699652,None,1.6800000000000002,37.0,271.6068477309891,None,1,1.0,271.6068477309891,None,You won $5.00!,15.4,1.0,28.0,0.31999999999999995,59.45945945945946,0.2641599873234306,[1],66.66666666666666,27.0,3.0,None,,0.1870709019713104,0.1870709019713104,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,3500.0,0.0,37.0,37.0,37.0,,273.6444688779884,None,3500.0,275.67444917798275,None,None,275.67444917798275,None,1.6800000000000002,38.0,279.20725924597355,None,None,0.0,279.20725924597355,None,You lost $5.00!,10.4,4.0,29.0,0.31999999999999995,57.894736842105274,0.2641599873234306,"[1, 0]",66.66666666666666,27.0,3.0,1,0.005944941018242389,0.32594494101824234,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,1500.0,0.0,38.0,38.0,38.0,,281.24530468997546,None,1500.0,283.2753887019935,None,None,283.2753887019935,None,1.6800000000000002,39.0,284.8083140549716,None,1,1.0,284.8083140549716,None,You did not lose $5.00!,10.4,4.0,30.0,0.34,58.97435897435898,0.2630926129615704,[],49.99999999999999,30.0,3.0,None,,0.2396103770006448,0.2396103770006448,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,2500.0,0.0,39.0,39.0,39.0,,286.84333170996985,None,2500.0,288.87627335300203,None,1,288.87627335300203,None,1.66,40.0,291.40983254596364,None,None,0.0,291.40983254596364,None,You lost $0.20!,10.2,5.0,31.0,0.34,57.49999999999999,0.2630926129615704,[0],49.99999999999999,30.0,3.0,1,0.22248987498460335,0.5624898749846033,,,1.6965981220128017,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,1500.0,0.0,40.0,40.0,40.0,,293.47581279301085,None,1500.0,295.5102063649683,None,None,295.5102063649683,None,1.66,41.0,297.0599056929932,None,1,1.0,297.0599056929932,None,You won $5.00!,15.2,1.0,32.0,0.34,58.536585365853654,0.2638796505877205,"[0, 1]",49.99999999999999,30.0,3.0,None,,0.2819815159891732,0.2819815159891732,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,1500.0,0.0,41.0,41.0,41.0,,299.0967283250065,None,1500.0,301.1277600839967,None,None,301.1277600839967,None,1.66,42.0,302.6601793959853,None,None,0.0,302.6601793959853,None,You lost $0.20!,15.0,5.0,33.0,0.36,57.14285714285714,0.2638796505877205,[],49.99999999999999,33.0,3.0,1,0.11926694499561565,0.4792669449956156,,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,2000.0,0.0,42.0,42.0,42.0,,304.6966033310164,None,2000.0,306.72832666296745,None,None,306.72832666296745,None,1.64,43.0,308.76177606498817,None,None,0.0,308.76177606498817,None,You did not win or lose anything!,15.0,3.0,33.0,0.36,55.8139534883721,0.2638796505877205,[],49.99999999999999,33.0,3.0,1,0.01950566098093986,0.3795056609809399,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgPun,4000.0,0.0,43.0,43.0,43.0,,310.81418895098614,None,4000.0,312.84620802797144,None,None,312.84620802797144,None,1.64,44.0,316.8791127749719,None,1,1.0,316.8791127749719,None,You did not lose $5.00!,15.0,4.0,34.0,0.36,56.81818181818182,0.26527199184289196,[1],49.99999999999999,33.0,3.0,None,,0.2986881819670089,0.2986881819670089,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,1500.0,0.0,44.0,44.0,44.0,,318.94645235396456,None,1500.0,320.98024333501235,None,None,320.98024333501235,None,1.64,45.0,322.5301926819957,None,None,0.0,322.5301926819957,None,You did not win $0.20!,15.0,2.0,35.0,0.36,55.555555555555564,0.26527199184289196,"[1, 0]",49.99999999999999,33.0,3.0,1,0.08857258799253033,0.4485725879925303,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,2500.0,0.0,45.0,45.0,45.0,,324.5968141549965,None,2500.0,326.63088307197904,None,None,326.63088307197904,None,1.64,46.0,329.18066050601186,None,1,1.0,329.18066050601186,None,You won $5.00!,20.0,1.0,36.0,0.38,56.52173913043478,0.2658488647340654,[],49.99999999999999,36.0,3.0,None,,0.2802706870133989,0.2802706870133989,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,3000.0,0.0,46.0,46.0,46.0,,331.21605798596283,None,3000.0,333.24842823797366,None,None,333.24842823797366,None,1.62,47.0,336.2817578659742,None,1,1.0,336.2817578659742,None,You did not lose $0.20!,20.0,5.0,37.0,0.38,57.44680851063831,0.2678963813728101,[1],49.99999999999999,36.0,3.0,None,,0.3211318139801733,0.3211318139801733,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
LgReward,2000.0,0.0,47.0,47.0,47.0,,338.3315514459973,None,2000.0,340.36647725699004,None,None,340.36647725699004,None,1.62,48.0,342.4160179549945,None,None,0.0,342.4160179549945,None,You did not win $5.00!,20.0,1.0,38.0,0.38,56.25,0.2678963813728101,"[1, 0]",49.99999999999999,36.0,3.0,None,,0.3211318139801733,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallReward,4000.0,0.0,48.0,48.0,48.0,,344.48254110600095,None,4000.0,346.515933586983,None,None,346.515933586983,None,1.62,49.0,350.566154723987,None,None,0.0,350.566154723987,None,You did not win $0.20!,20.0,2.0,39.0,0.4,55.10204081632652,0.2678963813728101,[],49.99999999999999,39.0,3.0,1,-0.0015380209661088884,0.3984619790338911,,Adjusting RT...,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
SmallPun,1500.0,0.0,49.0,49.0,49.0,,352.61648261896335,None,1500.0,354.6504198390176,None,None,354.6504198390176,None,1.6,50.0,356.1838617780013,None,None,0.0,356.1838617780013,None,You lost $0.20!,19.8,5.0,40.0,0.4,54.0,0.2678963813728101,[0],49.99999999999999,39.0,3.0,1,0.22303646797081456,0.6230364679708146,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,Scanner,1,2019_Aug_31_1121,MID,3.1.5,59.928430251617634,,,,,,
Triangle,2000.0,0.0,0.0,0.0,0.0,TimeVersion8.csv,34.677459826983984,None,2000.0,36.694388558971696,None,None,36.694388558971696,None,1.62,1.0,38.73306397697888,None,1,1.0,38.73306397697888,None,You did not win or lose anything!,0.0,3.0,0.0,0.38,100.0,0.2711903700255789,[],0.0,0.0,3.0,None,,0.2711903700255789,0.2711903700255789,,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
SmallReward,3500.0,0.0,1.0,1.0,1.0,,40.794563388975796,None,3500.0,42.817528689978644,None,None,42.817528689978644,None,1.62,2.0,46.3782952609472,None,1,1.0,46.3782952609472,None,You won $0.20!,0.2,2.0,1.0,0.38,100.0,0.26848302502185106,[1],0.0,0.0,3.0,None,,0.26577568001812324,0.26577568001812324,,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
LgPun,2000.0,0.0,2.0,2.0,2.0,,48.4281673929654,None,2000.0,50.45174751395825,None,None,50.45174751395825,None,1.62,3.0,52.49478363100207,None,None,0.0,52.49478363100207,None,You lost $5.00!,-4.8,4.0,2.0,0.38,66.66666666666666,0.26848302502185106,"[1, 0]",0.0,0.0,3.0,1,0.0016382859903387725,0.3816382859903387,,,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
SmallReward,1500.0,0.0,3.0,3.0,3.0,,54.562191103002995,None,1500.0,56.58566138596507,None,None,56.58566138596507,None,1.62,4.0,58.14598957198905,None,1,1.0,58.14598957198905,None,You won $0.20!,-4.6,2.0,3.0,0.35999999999999993,75.0,0.2730236610126061,[],66.66666666666666,3.0,3.0,None,,0.2821049329941161,0.2821049329941161,Adjusting RT...,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
LgReward,4000.0,0.0,4.0,4.0,4.0,,60.21198809996714,None,4000.0,62.24670756695559,None,None,62.24670756695559,None,1.64,5.0,66.296464146988,None,1,1.0,66.296464146988,None,You won $5.00!,0.4000000000000004,1.0,4.0,0.35999999999999993,80.0,0.2677080847643083,[1],66.66666666666666,3.0,3.0,None,,0.25176135601941496,0.25176135601941496,,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
LgPun,1500.0,0.0,5.0,5.0,5.0,,68.34623789496254,None,1500.0,70.37138505099573,None,None,70.37138505099573,None,1.64,6.0,71.91371360397899,None,None,0.0,71.91371360397899,None,You lost $5.00!,-4.6,4.0,5.0,0.35999999999999993,66.66666666666666,0.2677080847643083,"[1, 0]",66.66666666666666,3.0,3.0,1,0.002103970036841929,0.36210397003684186,,,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
Triangle,3500.0,0.0,6.0,6.0,6.0,,73.96362766897074,None,3500.0,75.98800885496894,None,None,75.98800885496894,None,1.64,7.0,79.52991912595463,None,1,1.0,79.52991912595463,None,You did not win or lose anything!,-4.6,3.0,5.0,0.35999999999999993,71.42857142857143,0.2688136956188828,"[1, 0]",66.66666666666666,3.0,3.0,None,,0.2732361390371807,0.2732361390371807,,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
LgPun,1500.0,0.0,7.0,7.0,7.0,,81.57986767496914,None,1500.0,83.60581462696426,None,None,83.60581462696426,None,1.64,8.0,85.14723695098655,None,1,1.0,85.14723695098655,None,You did not lose $5.00!,-4.6,4.0,6.0,0.3399999999999999,75.0,0.2284904433472548,[],66.66666666666666,6.0,3.0,None,,0.02687418198911473,0.02687418198911473,Adjusting RT...,,21,Scanner,2,2019_Aug_31_1128,MID,3.1.5,59.991804156220894,,,,,,
